"Label","Text","Token_Length","Avg_Token_Length"
"inciteful"," কয়েক পরিব নি এক মহল্লা/পাড়া কয়েক মহল্লা/পাড়া মিলি এক গ্রাম কয়েক গ্রাম নি এক ইউনিয়ন আর কয়েক ইউনিয়ন নি এক থানা/উপ-জিলা শেষতক কতেক উপ-জিলা/থানা মিলি জেলা/মহকুমা আর বেশ কতেক জিলা/মহকুমা নি গঠিত ডিভিশন দ সর্বস্ব নি গঠিত হ এক দেশ অত পর মহাদেশ যাহ ফলশ্রতি স্বরুপ হউল ওয়ার্ল্ড এই তো ভূগোল চ্যাপট বট মূলত বিভিন্ন সমন্ম গঠিত সংস্থা বিশেষ দ্বা একত্রি করন মাধ্যম তৈরি হ জাতি সংঘ আচ্ছা দেখান তো কোন রাজনীতিক জাতি সংঘ প্রধান হয় অথবা কোন দেশ প্রধান নতুবা মন্ত্রী মিনিষ্ট পদায়ন রয়েছেন?এখান আন্তর্জাতীক ভাব কোন রাজনীতিক অবস্থান ন বলল চল কুট কৌশল এ প্রধান হাতিয় আমা দাশ পলিটিশীয়ান দের সংক্ষ্যা খুব কম ও দুর্বল বিশেষ চল হ তোষামোদ আর খোষামো মাধ্যম য টা ক ব আম চাটুক মূলত সকল রাজ্য শক্তির মালিক হ আল্লহ্ যিন ইচ্ছা চল সকল উঠানামা এবং যা খুশি তা আর বেইজ্জতির মালিক স্বয়ং আল্লহ্ এ সেক্টর প্রধান কাজ হলো জনসেবা যাহা নাকি সর্বাধিক গুরুত্বপুর্ন ইবাদত কিন্তু এখন এমন পরিস্থিতি এস দাঁড়ি য একদম পরিবহন শাখা যেনত যথেচ্ছা যত্রতত্র ব্যাবহ যাহা পরিবহন ভুক্তভুগী জলন্ত প্রমান ","159","17"
"inciteful"," ভিলেজ পিলিটিক্স দাখ জাতী ও আন্তর্জাতিক #রাজনীতির গতিপ্রকৃতি ভাবধা আদর্শ বুঝে সব কিছুর মুল ইয়াহুদি এ বুঝে বাকি শুধু বাংলাদেশ এর জংগী দের কার্যগতি কিভাব নিয়ন্ত্রিত হ তা বুঝ ","28","17"
"political_comment"," সোজা কথা ভা জামাতি কোন ব্লক মেইন্টেইন কর আর যদি না কর তাহল ও এত শক্তি ক পা ধর্ম না টান বাস্তবিক উদাহরণ দিব কস ধর্ম সব কিছুর উর্ধ্ব ","25","14"
"hate_speech"," আসল জামাত ভেতর ভেতর ব্রিটিশ দের পুর্বকাল এর দালাল ","9","14"
"inciteful"," বিশ্ব কোন দাশ অসাধু ব্যবসায়ী এমন ধরন নৈরাজ্য কর সুযোগ পায়? ","11","15"
"inciteful"," 'ইসরাইল আসল কিছু না মুল শক্তি হ ইহুদী যা আমেরিকা থা '' ","12","13"
"inciteful"," বর্তমান আওয়ামীলীগ সরক ক ক্ষমতা থ সরা হল কি কি করণী এক যদি পোস্ট করত ","15","14"
"political_comment"," ভারত কোন ব্লগ ? আম তো দাদা ব্লগ আমেরিকা তা পোর্ট ব্যাবহার সুবিধা দি আব রাশিয়া ও ইরান সাথ লেনদ হ স্বর্ণ চীন পাকিস্থান একত্র মিলিত শক্তি আব ভারত বিপরী আমা দাশ যখন পোপ আস তুরস্কর ফাস্ট লেডী আস তখন তো কোন সমীকরণ বুঝ আস না হক আর বাতিল দু ব্লগ দেখ পা কেবল ","60","12"
"political_comment"," ছাত্র ইউনিয়ন এক সংগঠন যা শুরু কর রাশিয়া কিন্তু পর তা কয়েকব ছিনতা হ চীন হাত হ আমেরিক হা উঠ আস এ বিষয়ট কোন তথ্যসূত্র আ কি ? ","27","13"
"inciteful"," আলী ঈমাম আপন প্রশ্ন উত্তর খুবববব স্পস্ট ভাব কোরানহাদিস আ আপনি তো মুসলিম তা বলতি একটু কস্ট কর জিহাদ রিলেটেড আয়াতআয়াত তাফসীরহাদ এ জান চেস্ করুন তাগুত কি আইন তৈরির মালিক ক এ জানুন একজন মুসলিম কখন মুর্তাদ হ যা জানুন আল্লাহ কি কাফের সাহায্য নি বল নাকি আল্লাহর উপর ভরসা কর জিহাদ কর বলছে? জিহাদ ছাড় দিল মুসলিম পরিনতি সম্পর্ কি বলাআছে? এ জানল উত্তর পা যাব ইনশাআল্লাহ য ব ই পড় বা য আলেম থ জানুন না কেনো তা কথা ক কোরান হাদ দ্বা যাচা কর নিব নই মোনাফেক ফাদ পড়ব এ জান থাকল আমি মন করি আপনি অলরেডি উত্তর পা গ এ আম কথা দেখা যাক নয়ন ভা কি বল ","111","14"
